p_partkey,p_brand,p_retailprice,p_partkey_bucket,p_partkey_bucket-p_brand,tpch-2g-parts_rate
,Brand#13,1530.5290775233022,,nan-Brand#13,
,Brand#13,1528.3778276374699,,nan-Brand#13,
,Brand#13,1306.4490638193727,,nan-Brand#13,
,Brand#13,1955.2214267424815,,nan-Brand#13,
,Brand#13,1731.2168337342111,,nan-Brand#13,
,Brand#13,1744.5500827706196,,nan-Brand#13,
,Brand#13,1949.4243596357458,,nan-Brand#13,
,Brand#13,1959.522892640168,,nan-Brand#13,
,Brand#13,1940.654111877961,,nan-Brand#13,
,Brand#13,1754.0236142150543,,nan-Brand#13,
,Brand#13,1291.1456741680634,,nan-Brand#13,
,Brand#13,1750.5128136071583,,nan-Brand#13,
,Brand#13,1296.9892844338508,,nan-Brand#13,
,Brand#13,1130.242010957627,,nan-Brand#13,
,Brand#13,1748.5919418081605,,nan-Brand#13,
,Brand#13,1317.5452054656091,,nan-Brand#13,
,Brand#13,1964.1461354491557,,nan-Brand#13,
395112.0,Brand#13,1751.8974265831698,0.0,0.0-Brand#13,
,Brand#13,1300.5221013486314,,nan-Brand#13,
,Brand#13,1957.6248333170788,,nan-Brand#13,
,Brand#13,1955.1100415290587,,nan-Brand#13,
,Brand#13,1756.7754959586646,,nan-Brand#13,
,Brand#13,1539.3189934645438,,nan-Brand#13,
,Brand#13,1534.0611724225753,,nan-Brand#13,
,Brand#13,1993.2373158862163,,nan-Brand#13,
,Brand#13,1120.9254246623063,,nan-Brand#13,
,Brand#13,1762.5709032428283,,nan-Brand#13,
,Brand#13,1556.4903009801337,,nan-Brand#13,
,Brand#13,1131.9698082230868,,nan-Brand#13,
,Brand#13,1314.0574182495918,,nan-Brand#13,
,Brand#13,1327.121187440588,,nan-Brand#13,
,Brand#13,1316.6004843716753,,nan-Brand#13,
,Brand#13,1304.9093004321624,,nan-Brand#13,
,Brand#13,1283.4101317114628,,nan-Brand#13,
,Brand#13,1530.425870688656,,nan-Brand#13,
,Brand#13,1978.1025476650846,,nan-Brand#13,
,Brand#13,1524.5537432797112,,nan-Brand#13,
,Brand#13,1953.4714031962492,,nan-Brand#13,
,Brand#13,1313.5171648483074,,nan-Brand#13,
,Brand#13,1753.636036430934,,nan-Brand#13,
,Brand#13,1128.9353253573597,,nan-Brand#13,
,Brand#13,1529.870195242157,,nan-Brand#13,
,Brand#13,1527.9661507868884,,nan-Brand#13,
,Brand#13,1310.8227771646464,,nan-Brand#13,
,Brand#13,1746.327841179457,,nan-Brand#13,
,Brand#13,1527.234072553702,,nan-Brand#13,
,Brand#13,1716.5428687799565,,nan-Brand#13,
,Brand#13,1520.997379678721,,nan-Brand#13,
296568.0,Brand#13,1547.3304965506545,0.0,0.0-Brand#13,
,Brand#13,1308.5293365963532,,nan-Brand#13,
,Brand#13,1945.4168967225792,,nan-Brand#13,
,Brand#13,1278.9380032985123,,nan-Brand#13,
,Brand#13,1291.3664732483146,,nan-Brand#13,
,Brand#13,1279.6342927159913,,nan-Brand#13,
,Brand#13,1532.6121144624583,,nan-Brand#13,
,Brand#13,1116.3865216868028,,nan-Brand#13,
,Brand#13,1321.894026137418,,nan-Brand#13,
,Brand#13,1303.422186814768,,nan-Brand#13,
,Brand#13,1526.73232494997,,nan-Brand#13,
,Brand#13,1281.9773825453808,,nan-Brand#13,
,Brand#13,1942.378128886667,,nan-Brand#13,
,Brand#13,1937.3498691015213,,nan-Brand#13,
,Brand#13,1295.5276387284155,,nan-Brand#13,
,Brand#13,1122.5554963546888,,nan-Brand#13,
,Brand#13,1942.4282951917062,,nan-Brand#13,
,Brand#13,1535.586678478529,,nan-Brand#13,
,Brand#13,1963.1686127645414,,nan-Brand#13,
300608.0,Brand#13,1969.4681017083387,2.0,2.0-Brand#13,
,Brand#13,1523.3045961668854,,nan-Brand#13,
,Brand#13,1941.6781446832385,,nan-Brand#13,
,Brand#13,1749.5017280284023,,nan-Brand#13,
,Brand#13,1946.0830460447942,,nan-Brand#13,
,Brand#13,1298.9583530172429,,nan-Brand#13,
,Brand#13,1737.7778006056335,,nan-Brand#13,
,Brand#13,1941.317809735556,,nan-Brand#13,
,Brand#13,1536.17340684199,,nan-Brand#13,
,Brand#13,1537.886027680576,,nan-Brand#13,
,Brand#13,1121.0570272606553,,nan-Brand#13,
,Brand#13,1130.3358762195328,,nan-Brand#13,
296512.0,Brand#13,1940.3765920746007,4.0,4.0-Brand#13,
,Brand#13,1521.5909640713285,,nan-Brand#13,
,Brand#13,1123.7484276468297,,nan-Brand#13,
,Brand#13,1962.3814638181366,,nan-Brand#13,
,Brand#13,1945.413695810204,,nan-Brand#13,
,Brand#13,1937.029261889053,,nan-Brand#13,
,Brand#13,1528.7396846935312,,nan-Brand#13,
,Brand#13,1531.3966539314893,,nan-Brand#13,
,Brand#13,1536.4983603465548,,nan-Brand#13,
,Brand#13,1935.483165178287,,nan-Brand#13,
,Brand#13,1291.9727626678944,,nan-Brand#13,
,Brand#13,1951.3981528724973,,nan-Brand#13,
,Brand#13,1958.484017967662,,nan-Brand#13,
,Brand#13,1936.9029834443813,,nan-Brand#13,
,Brand#13,1954.202518665624,,nan-Brand#13,
,Brand#13,1313.1926670759608,,nan-Brand#13,
,Brand#13,1954.9319624696009,,nan-Brand#13,
,Brand#13,1740.3307748355446,,nan-Brand#13,
,Brand#13,1730.2149869232119,,nan-Brand#13,
,Brand#13,1760.0536402933158,,nan-Brand#13,
,Brand#13,1758.5282307920393,,nan-Brand#13,
,Brand#13,1958.6512265325762,,nan-Brand#13,
,Brand#13,1739.7919194023661,,nan-Brand#13,
,Brand#13,1530.5973828021367,,nan-Brand#13,
394560.0,Brand#13,1125.8894803804396,0.0,0.0-Brand#13,
,Brand#13,1945.8952101561486,,nan-Brand#13,
,Brand#13,1748.6834601234193,,nan-Brand#13,
,Brand#13,1943.9385164688038,,nan-Brand#13,
,Brand#13,1945.417006454805,,nan-Brand#13,
,Brand#13,1535.7122384890063,,nan-Brand#13,
,Brand#13,1953.5106219607137,,nan-Brand#13,
,Brand#13,1284.5720700697416,,nan-Brand#13,
,Brand#13,1300.5187197995795,,nan-Brand#13,
,Brand#13,1530.9491624626423,,nan-Brand#13,
,Brand#13,1727.1931452296524,,nan-Brand#13,
,Brand#13,1948.2716529546533,,nan-Brand#13,
,Brand#13,1523.7893575846824,,nan-Brand#13,
,Brand#13,1538.5485563491764,,nan-Brand#13,
,Brand#13,1119.5516200719285,,nan-Brand#13,
393592.0,Brand#14,1743.1064750979535,4.0,4.0-Brand#14,
393584.0,Brand#14,1527.480662436544,2.0,2.0-Brand#14,
393328.0,Brand#14,1299.0110837029595,4.0,4.0-Brand#14,
393712.0,Brand#14,1318.9041512386239,4.0,4.0-Brand#14,
396648.0,Brand#14,1735.4656813380557,0.0,0.0-Brand#14,
393576.0,Brand#14,1726.3144831842342,0.0,0.0-Brand#14,
394728.0,Brand#14,1744.4707355276664,0.0,0.0-Brand#14,
394736.0,Brand#14,1738.8842205124172,2.0,2.0-Brand#14,
393328.0,Brand#14,1719.2963491962093,4.0,4.0-Brand#14,
394096.0,Brand#14,1342.3391497618888,4.0,4.0-Brand#14,
393712.0,Brand#14,1741.7391202548788,4.0,4.0-Brand#14,
393584.0,Brand#14,1532.0840243474236,2.0,2.0-Brand#14,
397288.0,Brand#14,1940.757766806282,4.0,4.0-Brand#14,
393320.0,Brand#14,1534.993287543777,2.0,2.0-Brand#14,
,Brand#14,1529.3434373482626,,nan-Brand#14,
394088.0,Brand#14,1948.0184353372265,2.0,2.0-Brand#14,
393584.0,Brand#14,1736.4970477335469,2.0,2.0-Brand#14,
397160.0,Brand#14,1739.9473846233313,2.0,2.0-Brand#14,
393584.0,Brand#14,1939.2415569513266,2.0,2.0-Brand#14,
393704.0,Brand#14,1121.2736018963444,2.0,2.0-Brand#14,
394096.0,Brand#14,1769.172283984821,4.0,4.0-Brand#14,
396264.0,Brand#14,1124.2244589577094,0.0,0.0-Brand#14,
396776.0,Brand#14,1740.53953225288,2.0,2.0-Brand#14,
393584.0,Brand#14,1536.462022512726,2.0,2.0-Brand#14,
393576.0,Brand#14,1729.2510728571874,0.0,0.0-Brand#14,
394608.0,Brand#14,1722.6561978072646,0.0,0.0-Brand#14,
393712.0,Brand#14,1121.5302186383626,4.0,4.0-Brand#14,
393584.0,Brand#14,1532.1968395888853,2.0,2.0-Brand#14,
394600.0,Brand#14,1120.3428411518814,4.0,4.0-Brand#14,
393328.0,Brand#14,1527.9390564280116,4.0,4.0-Brand#14,
393712.0,Brand#14,1297.5872058619952,4.0,4.0-Brand#14,
395600.0,Brand#14,1744.8132470617393,2.0,2.0-Brand#14,
393576.0,Brand#14,1723.5212183243293,0.0,0.0-Brand#14,
394752.0,Brand#14,1525.7530002497053,0.0,0.0-Brand#14,
393712.0,Brand#14,1323.955569090174,4.0,4.0-Brand#14,
394992.0,Brand#14,1960.7323332167532,0.0,0.0-Brand#14,
394736.0,Brand#14,1320.897489443045,2.0,2.0-Brand#14,
397288.0,Brand#14,1947.8400247463628,4.0,4.0-Brand#14,
263656.0,Brand#14,1751.1347290054878,4.0,4.0-Brand#14,
395624.0,Brand#14,1530.0525453923065,2.0,2.0-Brand#14,
393704.0,Brand#14,1544.2547189020836,2.0,2.0-Brand#14,
394216.0,Brand#14,1330.6193848550356,4.0,4.0-Brand#14,
394096.0,Brand#14,1725.56728923437,4.0,4.0-Brand#14,
394752.0,Brand#14,1121.2802426781009,0.0,0.0-Brand#14,
396136.0,Brand#14,1943.3643787853287,4.0,4.0-Brand#14,
394624.0,Brand#14,1121.9713002188946,4.0,4.0-Brand#14,
393584.0,Brand#14,1733.8192970590446,2.0,2.0-Brand#14,
393584.0,Brand#14,1286.1077584218506,2.0,2.0-Brand#14,
393584.0,Brand#14,1311.7605556742965,2.0,2.0-Brand#14,
394608.0,Brand#14,1532.5697296050603,0.0,0.0-Brand#14,
394608.0,Brand#14,1535.0611179715117,0.0,0.0-Brand#14,
393584.0,Brand#14,1534.4208428186353,2.0,2.0-Brand#14,
394608.0,Brand#14,1729.438740348313,0.0,0.0-Brand#14,
393712.0,Brand#14,1325.5004184095455,4.0,4.0-Brand#14,
393584.0,Brand#14,1737.2725404307353,2.0,2.0-Brand#14,
393584.0,Brand#14,1305.2037872325227,2.0,2.0-Brand#14,
394224.0,Brand#14,1952.6974454642284,0.0,0.0-Brand#14,
393584.0,Brand#14,1934.4958856644846,2.0,2.0-Brand#14,
394608.0,Brand#14,1945.4267772923622,0.0,0.0-Brand#14,
393584.0,Brand#14,1538.231816009925,2.0,2.0-Brand#14,
,Brand#14,1290.5024058140448,,nan-Brand#14,
393584.0,Brand#14,1302.5710192140743,2.0,2.0-Brand#14,
394736.0,Brand#14,1315.5665351071953,2.0,2.0-Brand#14,
397032.0,Brand#14,1944.7627735853719,0.0,0.0-Brand#14,
394608.0,Brand#14,1527.0966749743034,0.0,0.0-Brand#14,
393584.0,Brand#14,1517.6791084708361,2.0,2.0-Brand#14,
394736.0,Brand#14,1120.008254686811,2.0,2.0-Brand#14,
394216.0,Brand#14,1948.3012689819918,4.0,4.0-Brand#14,
395752.0,Brand#14,1538.6365796733578,4.0,4.0-Brand#14,
394600.0,Brand#14,1521.7913380450009,4.0,4.0-Brand#14,
393320.0,Brand#14,1521.3004680488623,2.0,2.0-Brand#14,
393584.0,Brand#14,1533.9548468128066,2.0,2.0-Brand#14,
394752.0,Brand#14,1531.3543042482468,0.0,0.0-Brand#14,
396648.0,Brand#14,1744.5379231750444,0.0,0.0-Brand#14,
394608.0,Brand#14,1538.944869421746,0.0,0.0-Brand#14,
393704.0,Brand#14,1535.7162395491964,2.0,2.0-Brand#14,
393584.0,Brand#14,1527.6083797952265,2.0,2.0-Brand#14,
394216.0,Brand#14,1135.206157058893,4.0,4.0-Brand#14,
393712.0,Brand#14,1752.8431579221863,4.0,4.0-Brand#14,
393712.0,Brand#14,1294.320561067108,4.0,4.0-Brand#14,
393584.0,Brand#14,1526.7094558865247,2.0,2.0-Brand#14,
393576.0,Brand#14,1534.1112399017743,0.0,0.0-Brand#14,
393584.0,Brand#14,1298.7555792411804,2.0,2.0-Brand#14,
262632.0,Brand#14,1132.9560023699917,0.0,0.0-Brand#14,
393576.0,Brand#14,1726.5418694864613,0.0,0.0-Brand#14,
396904.0,Brand#14,1958.9092980499506,4.0,4.0-Brand#14,
394864.0,Brand#14,1774.5731126794838,4.0,4.0-Brand#14,
394216.0,Brand#14,1129.4980459851024,4.0,4.0-Brand#14,
393584.0,Brand#14,1302.2629973903172,2.0,2.0-Brand#14,
394608.0,Brand#14,1122.0740230278138,0.0,0.0-Brand#14,
395624.0,Brand#14,1746.5279150158558,2.0,2.0-Brand#14,
393584.0,Brand#14,1525.9842893748973,2.0,2.0-Brand#14,
393584.0,Brand#14,1305.7781621335512,2.0,2.0-Brand#14,
393704.0,Brand#14,1303.5877672292545,2.0,2.0-Brand#14,
396408.0,Brand#14,1728.9114154424394,0.0,0.0-Brand#14,
393584.0,Brand#14,1730.861689189445,2.0,2.0-Brand#14,
393576.0,Brand#14,1733.5628796506517,0.0,0.0-Brand#14,
394224.0,Brand#14,1762.7441043156223,0.0,0.0-Brand#14,
394608.0,Brand#14,1315.027923563097,0.0,0.0-Brand#14,
394216.0,Brand#14,1947.84184116491,4.0,4.0-Brand#14,
394856.0,Brand#14,1952.9648885806362,2.0,2.0-Brand#14,
,Brand#14,1316.749496152086,,nan-Brand#14,
393712.0,Brand#14,1314.5111210610457,4.0,4.0-Brand#14,
395624.0,Brand#14,1940.904100566274,2.0,2.0-Brand#14,
395240.0,Brand#14,1957.2875911661172,2.0,2.0-Brand#14,
393576.0,Brand#14,1535.6506426803367,0.0,0.0-Brand#14,
394576.0,Brand#14,1257.8608426309459,4.0,4.0-Brand#14,
393576.0,Brand#14,1744.6631228240592,0.0,0.0-Brand#14,
396776.0,Brand#14,1124.6230461948091,2.0,2.0-Brand#14,
393584.0,Brand#14,1292.5574933330197,2.0,2.0-Brand#14,
395632.0,Brand#14,1930.9155157500616,4.0,4.0-Brand#14,
395240.0,Brand#14,1129.5172048307502,2.0,2.0-Brand#14,
393584.0,Brand#14,1744.9513565975617,2.0,2.0-Brand#14,
394224.0,Brand#14,1334.788901775592,0.0,0.0-Brand#14,
393840.0,Brand#14,1950.6929388778797,0.0,0.0-Brand#14,
396776.0,Brand#14,1746.2576695822447,2.0,2.0-Brand#14,
393576.0,Brand#14,1124.6477112760467,0.0,0.0-Brand#14,
393704.0,Brand#14,1128.0497633148022,2.0,2.0-Brand#14,
393320.0,Brand#14,1525.3007485451449,2.0,2.0-Brand#14,
396264.0,Brand#14,1943.26458082801,0.0,0.0-Brand#14,
393584.0,Brand#14,1739.0779089830885,2.0,2.0-Brand#14,
395120.0,Brand#14,1958.5982795662392,2.0,2.0-Brand#14,
393840.0,Brand#14,1945.5071222942386,0.0,0.0-Brand#14,
394736.0,Brand#14,1320.5197298824335,2.0,2.0-Brand#14,
396776.0,Brand#14,1533.8512384065516,2.0,2.0-Brand#14,
394736.0,Brand#14,1531.753234864223,2.0,2.0-Brand#14,
393704.0,Brand#14,1124.8419588994332,2.0,2.0-Brand#14,
397288.0,Brand#14,1956.8758011434236,4.0,4.0-Brand#14,
393584.0,Brand#14,1724.1733969633985,2.0,2.0-Brand#14,
262632.0,Brand#14,1759.0908344490445,0.0,0.0-Brand#14,
396136.0,Brand#14,1760.5128386118274,4.0,4.0-Brand#14,
394984.0,Brand#14,1937.759207659595,4.0,4.0-Brand#14,
,Brand#14,1321.9784228930907,,nan-Brand#14,
394608.0,Brand#14,1721.233680419456,0.0,0.0-Brand#14,
393576.0,Brand#14,1520.973662038774,0.0,0.0-Brand#14,
393584.0,Brand#14,1717.0119198712869,2.0,2.0-Brand#14,
395624.0,Brand#14,1941.3304289415287,2.0,2.0-Brand#14,
396648.0,Brand#14,1530.6938288709746,0.0,0.0-Brand#14,
395624.0,Brand#14,1539.1584732746621,2.0,2.0-Brand#14,
397032.0,Brand#14,1955.610513868065,0.0,0.0-Brand#14,
395248.0,Brand#14,1316.6711430786,4.0,4.0-Brand#14,
393712.0,Brand#14,1299.9058046550274,4.0,4.0-Brand#14,
394608.0,Brand#14,1730.0181688916923,0.0,0.0-Brand#14,
394344.0,Brand#14,1527.4554308423199,0.0,0.0-Brand#14,
397288.0,Brand#14,1748.7791157998906,4.0,4.0-Brand#14,
395880.0,Brand#14,1750.0150649521315,0.0,0.0-Brand#14,
396776.0,Brand#14,1760.433075337407,2.0,2.0-Brand#14,
393584.0,Brand#14,1741.7921915241936,2.0,2.0-Brand#14,
393712.0,Brand#14,1336.9921064025752,4.0,4.0-Brand#14,
262504.0,Brand#14,1538.6188225871808,4.0,4.0-Brand#14,
394728.0,Brand#14,1127.7324495421085,0.0,0.0-Brand#14,
397288.0,Brand#14,1968.1199595982785,4.0,4.0-Brand#14,
393584.0,Brand#14,1527.3217558610468,2.0,2.0-Brand#14,
396272.0,Brand#14,1944.2437074709042,2.0,2.0-Brand#14,
395760.0,Brand#14,1336.989161063788,0.0,0.0-Brand#14,
393712.0,Brand#14,1336.72879723437,4.0,4.0-Brand#14,
394480.0,Brand#14,1332.3735180024837,4.0,4.0-Brand#14,
397032.0,Brand#14,1943.196894722486,0.0,0.0-Brand#14,
393832.0,Brand#14,1940.2996441022692,4.0,4.0-Brand#14,
393968.0,Brand#14,1949.1359576642003,2.0,2.0-Brand#14,
393584.0,Brand#14,1275.9622916247445,2.0,2.0-Brand#14,
395624.0,Brand#14,1732.6898562662066,2.0,2.0-Brand#14,
262512.0,Brand#14,1523.6531881695473,0.0,0.0-Brand#14,
393584.0,Brand#14,1122.2595605714034,2.0,2.0-Brand#14,
396264.0,Brand#14,1775.3221873784983,0.0,0.0-Brand#14,
395752.0,Brand#14,1542.7474594393045,4.0,4.0-Brand#14,
397160.0,Brand#14,1944.2995635085904,2.0,2.0-Brand#14,
396776.0,Brand#14,1529.1460912831444,2.0,2.0-Brand#14,
394224.0,Brand#14,1947.5622084325198,0.0,0.0-Brand#14,
396776.0,Brand#14,1737.3837298614408,2.0,2.0-Brand#14,
393584.0,Brand#14,1305.6497633110548,2.0,2.0-Brand#14,
396272.0,Brand#14,1943.8477095498204,2.0,2.0-Brand#14,
396656.0,Brand#14,1124.8513135536768,2.0,2.0-Brand#14,
397288.0,Brand#14,1743.1470424697893,4.0,4.0-Brand#14,
393840.0,Brand#14,1951.1920313925143,0.0,0.0-Brand#14,
,Brand#14,1747.3398362890757,,nan-Brand#14,
393576.0,Brand#14,1730.8993916825214,0.0,0.0-Brand#14,
393576.0,Brand#14,1535.8021231122505,0.0,0.0-Brand#14,
397288.0,Brand#14,1132.9305999526707,4.0,4.0-Brand#14,
393712.0,Brand#14,1945.3825178496932,4.0,4.0-Brand#14,
,Brand#14,1539.4662823095919,,nan-Brand#14,
393584.0,Brand#14,1937.7255735650076,2.0,2.0-Brand#14,
393320.0,Brand#14,1534.3072771951893,2.0,2.0-Brand#14,
395624.0,Brand#14,1939.4095686627447,2.0,2.0-Brand#14,
394992.0,Brand#14,1961.0905739132318,0.0,0.0-Brand#14,
394992.0,Brand#14,1968.6133717191792,0.0,0.0-Brand#14,
394728.0,Brand#14,1122.4307390893969,0.0,0.0-Brand#14,
393584.0,Brand#14,1736.4329731492176,2.0,2.0-Brand#14,
394736.0,Brand#14,1299.976033772079,2.0,2.0-Brand#14,
393576.0,Brand#14,1732.0672443738172,0.0,0.0-Brand#14,
394736.0,Brand#14,1750.6722540805233,2.0,2.0-Brand#14,
395624.0,Brand#14,1115.964884372338,2.0,2.0-Brand#14,
396776.0,Brand#14,1529.5284929772072,2.0,2.0-Brand#14,
393712.0,Brand#14,1320.450271673236,4.0,4.0-Brand#14,
262512.0,Brand#14,1738.1901035702328,0.0,0.0-Brand#14,
393584.0,Brand#14,1298.9226036366958,2.0,2.0-Brand#14,
395632.0,Brand#14,1740.0390177058914,4.0,4.0-Brand#14,
394216.0,Brand#14,1766.80811487691,4.0,4.0-Brand#14,
394048.0,Brand#15,1936.1497067348412,4.0,4.0-Brand#15,
393504.0,Brand#15,1726.1945162068641,0.0,0.0-Brand#15,
,Brand#15,1299.5712100494663,,nan-Brand#15,
393504.0,Brand#15,1307.8181196663857,0.0,0.0-Brand#15,
295744.0,Brand#15,1746.6030761214934,4.0,4.0-Brand#15,
394560.0,Brand#15,1270.6737313360911,0.0,0.0-Brand#15,
394104.0,Brand#15,1112.6900822705368,0.0,0.0-Brand#15,
393504.0,Brand#15,1721.0927798863245,0.0,0.0-Brand#15,
263032.0,Brand#15,1523.5934199513747,4.0,4.0-Brand#15,
393792.0,Brand#15,1938.5309894249244,0.0,0.0-Brand#15,
,Brand#15,1303.5618403034584,,nan-Brand#15,
,Brand#15,1300.1232668738717,,nan-Brand#15,
393600.0,Brand#15,1515.2051342425452,0.0,0.0-Brand#15,
295744.0,Brand#15,1533.086379326013,4.0,4.0-Brand#15,
,Brand#15,1943.0015340048208,,nan-Brand#15,
,Brand#15,1957.0630930403963,,nan-Brand#15,
393504.0,Brand#15,1518.8782262097982,0.0,0.0-Brand#15,
393536.0,Brand#15,1301.3884907014528,2.0,2.0-Brand#15,
394016.0,Brand#15,1279.5631345372792,2.0,2.0-Brand#15,
,Brand#15,1110.3447374932834,,nan-Brand#15,
393536.0,Brand#15,1291.5334766792557,2.0,2.0-Brand#15,
393280.0,Brand#15,1280.738201132654,4.0,4.0-Brand#15,
394048.0,Brand#15,1305.7573652758622,4.0,4.0-Brand#15,
,Brand#15,1313.8208937157306,,nan-Brand#15,
,Brand#15,1722.4414577856999,,nan-Brand#15,
394032.0,Brand#15,1728.759883870727,0.0,0.0-Brand#15,
,Brand#15,1529.1012178542435,,nan-Brand#15,
,Brand#15,1517.1842462080465,,nan-Brand#15,
295232.0,Brand#15,1282.4341572186665,2.0,2.0-Brand#15,
,Brand#15,1959.6058361945416,,nan-Brand#15,
394048.0,Brand#15,1947.5486133101554,4.0,4.0-Brand#15,
294976.0,Brand#15,1521.6668904171918,4.0,4.0-Brand#15,
393600.0,Brand#15,1731.6259138895302,0.0,0.0-Brand#15,
393792.0,Brand#15,1749.2182527941309,0.0,0.0-Brand#15,
393536.0,Brand#15,1111.522322680878,2.0,2.0-Brand#15,
394016.0,Brand#15,1117.337487818451,2.0,2.0-Brand#15,
393536.0,Brand#15,1288.176012612974,2.0,2.0-Brand#15,
,Brand#15,1522.4162494198656,,nan-Brand#15,
395128.0,Brand#15,1734.2005439919055,4.0,4.0-Brand#15,
394048.0,Brand#15,1122.273027658189,4.0,4.0-Brand#15,
,Brand#15,1949.9231766524515,,nan-Brand#15,
,Brand#15,1112.3930166980915,,nan-Brand#15,
,Brand#15,1936.8079296547844,,nan-Brand#15,
393792.0,Brand#15,1755.371464355269,0.0,0.0-Brand#15,
262976.0,Brand#15,1533.2895511106387,2.0,2.0-Brand#15,
,Brand#15,1536.0496934746775,,nan-Brand#15,
394176.0,Brand#15,1732.9244356090444,0.0,0.0-Brand#15,
393504.0,Brand#15,1272.2353920372404,0.0,0.0-Brand#15,
394048.0,Brand#15,1929.9534606398356,4.0,4.0-Brand#15,
394528.0,Brand#15,1288.3008511358378,4.0,4.0-Brand#15,
393536.0,Brand#15,1743.460405978508,2.0,2.0-Brand#15,
393536.0,Brand#15,1705.5045870379427,2.0,2.0-Brand#15,
393536.0,Brand#15,1309.4141504997738,2.0,2.0-Brand#15,
262432.0,Brand#15,1727.4562413776866,4.0,4.0-Brand#15,
,Brand#15,1108.5464473305062,,nan-Brand#15,
393280.0,Brand#15,1518.7598006905314,4.0,4.0-Brand#15,
,Brand#15,1727.5668268454692,,nan-Brand#15,
262464.0,Brand#15,1292.350321042153,0.0,0.0-Brand#15,
393536.0,Brand#15,1526.3492710684404,2.0,2.0-Brand#15,
,Brand#15,1940.558689201307,,nan-Brand#15,
393536.0,Brand#15,1296.16559513745,2.0,2.0-Brand#15,
,Brand#15,1291.2359342002437,,nan-Brand#15,
395072.0,Brand#15,1961.5776449123152,2.0,2.0-Brand#15,
395200.0,Brand#15,1304.5298769463918,4.0,4.0-Brand#15,
393504.0,Brand#15,1726.9443318722679,0.0,0.0-Brand#15,
394048.0,Brand#15,1944.7209165780305,4.0,4.0-Brand#15,
,Brand#15,1303.8058252833682,,nan-Brand#15,
394624.0,Brand#15,1514.919512039003,4.0,4.0-Brand#15,
393504.0,Brand#15,1271.2395644603976,0.0,0.0-Brand#15,
,Brand#15,1525.0155286460063,,nan-Brand#15,
,Brand#15,1115.9859127217326,,nan-Brand#15,
393536.0,Brand#15,1531.5981139072132,2.0,2.0-Brand#15,
,Brand#15,1520.1349240413415,,nan-Brand#15,
262456.0,Brand#15,1520.9987016407326,4.0,4.0-Brand#15,
,Brand#15,1505.307816623256,,nan-Brand#15,
394168.0,Brand#15,1120.7288865400549,4.0,4.0-Brand#15,
,Brand#15,1293.6026693109281,,nan-Brand#15,
394560.0,Brand#15,1711.1476163415468,0.0,0.0-Brand#15,
394040.0,Brand#15,1948.572678801628,2.0,2.0-Brand#15,
393920.0,Brand#15,1962.4979947725333,2.0,2.0-Brand#15,
,Brand#15,1118.1678757154475,,nan-Brand#15,
262944.0,Brand#15,1312.1124280314634,0.0,0.0-Brand#15,
393504.0,Brand#15,1709.6703043816642,0.0,0.0-Brand#15,
262208.0,Brand#15,1523.9107069556264,2.0,2.0-Brand#15,
393504.0,Brand#15,1314.0070797321407,0.0,0.0-Brand#15,
,Brand#15,1723.5543001782598,,nan-Brand#15,
393536.0,Brand#15,1307.0151735289398,2.0,2.0-Brand#15,
394048.0,Brand#15,1296.3517811538604,4.0,4.0-Brand#15,
,Brand#15,1957.2629130889418,,nan-Brand#15,
393536.0,Brand#15,1728.6998663104994,2.0,2.0-Brand#15,
394048.0,Brand#15,1729.2195484314004,4.0,4.0-Brand#15,
394560.0,Brand#15,1718.8568826046255,0.0,0.0-Brand#15,
,Brand#15,1294.0850715211773,,nan-Brand#15,
394048.0,Brand#15,1738.5670424255204,4.0,4.0-Brand#15,
262976.0,Brand#15,1951.5911204937477,2.0,2.0-Brand#15,
393536.0,Brand#15,1716.310295713005,2.0,2.0-Brand#15,
393504.0,Brand#15,1311.1576763082337,0.0,0.0-Brand#15,
393792.0,Brand#15,1939.6470035174748,0.0,0.0-Brand#15,
394048.0,Brand#15,1956.3449866766052,4.0,4.0-Brand#15,
395040.0,Brand#15,1940.0130515450862,0.0,0.0-Brand#15,
,Brand#15,1507.6033362391213,,nan-Brand#15,
394048.0,Brand#15,1948.6151661855858,4.0,4.0-Brand#15,
393600.0,Brand#15,1512.7729058744937,0.0,0.0-Brand#15,
,Brand#15,1751.77290119205,,nan-Brand#15,
262976.0,Brand#15,1939.8969268333979,2.0,2.0-Brand#15,
,Brand#15,1283.8366710550374,,nan-Brand#15,
394528.0,Brand#15,1300.2736336278206,4.0,4.0-Brand#15,
,Brand#15,1530.0283103991553,,nan-Brand#15,
394048.0,Brand#15,1945.3171291167273,4.0,4.0-Brand#15,
,Brand#15,1290.353645976325,,nan-Brand#15,
393504.0,Brand#15,1292.873567760099,0.0,0.0-Brand#15,
,Brand#15,1722.7893759356084,,nan-Brand#15,
,Brand#15,1109.4633996729322,,nan-Brand#15,
394048.0,Brand#15,1933.7851313598255,4.0,4.0-Brand#15,
393504.0,Brand#15,1277.4487858676987,0.0,0.0-Brand#15,
393536.0,Brand#15,1721.5697814824541,2.0,2.0-Brand#15,
395064.0,Brand#15,1113.9036209169537,0.0,0.0-Brand#15,
394048.0,Brand#15,1943.7029844175645,4.0,4.0-Brand#15,
,Brand#15,1303.0719062940484,,nan-Brand#15,
,Brand#15,1523.1705811687757,,nan-Brand#15,
