a_origin_state_abr,a_unique_carrier,a_taxi_out,a_air_time,a_distance,a_origin_state_abr-a_unique_carrier,flights2-flight-a_rate
AK,OH (1),16.341022,1213.8804,662.3425,AK-OH (1),1.0
AK,OH (1),16.296045,1213.3678,656.9712,AK-OH (1),1.0
AK,OH (1),16.242548,1213.6655,660.97156,AK-OH (1),1.0
AK,OH (1),16.301086,1214.1094,662.7383,AK-OH (1),1.0
AK,OH (1),16.315266,1214.2673,664.9337,AK-OH (1),1.0
AK,OH (1),16.4214,1213.8098,664.9027,AK-OH (1),1.0
AK,OH (1),16.590477,1214.584,665.5869,AK-OH (1),1.0
AK,OH (1),16.431461,1213.4768,659.244,AK-OH (1),1.0
AK,OH (1),16.275782,1213.9275,663.1362,AK-OH (1),1.0
AK,OH (1),16.336292,1213.8624,663.4391,AK-OH (1),1.0
AK,OH (1),16.421076,1213.0654,657.80695,AK-OH (1),1.0
AK,OH (1),16.417418,1213.8363,660.5526,AK-OH (1),1.0
AK,OH (1),16.273872,1213.0432,657.7356,AK-OH (1),1.0
AK,OH (1),16.39318,1213.2355,656.21405,AK-OH (1),1.0
AK,OH (1),16.387901,1214.1105,661.1945,AK-OH (1),1.0
AK,OH (1),16.441093,1214.0083,660.87427,AK-OH (1),1.0
AK,OH (1),16.321262,1214.9225,669.9485,AK-OH (1),1.0
AK,OO,16.127417,1219.061,701.7918,AK-OO,0.2732307692307693
AK,OO,16.123665,1219.4723,704.99677,AK-OO,0.2732307692307693
AK,OO,16.067076,1218.9595,698.53033,AK-OO,0.2732307692307693
AK,OO,16.21665,1218.9564,699.4261,AK-OO,0.2732307692307693
AK,OO,16.310127,1219.2306,702.8045,AK-OO,0.2732307692307693
AK,OO,16.248123,1219.8156,705.7445,AK-OO,0.2732307692307693
AK,OO,16.181301,1219.0317,698.6724,AK-OO,0.2732307692307693
AK,OO,16.131804,1219.4878,704.3629,AK-OO,0.2732307692307693
AK,OO,16.081171,1218.9548,702.34705,AK-OO,0.2732307692307693
AK,OO,16.16927,1220.1597,708.8109,AK-OO,0.2732307692307693
AK,OO,16.02425,1218.8098,700.4792,AK-OO,0.2732307692307693
AK,OO,16.098873,1219.4053,702.0039,AK-OO,0.2732307692307693
AK,OO,16.176506,1219.3652,701.1632,AK-OO,0.2732307692307693
AK,OO,16.000706,1220.9457,711.31934,AK-OO,0.2732307692307693
AK,OO,16.270151,1220.0225,707.52655,AK-OO,0.2732307692307693
AK,OO,16.168257,1218.3015,696.1767,AK-OO,0.2732307692307693
AK,OO,16.122313,1219.4158,705.4925,AK-OO,0.2732307692307693
AK,OO,16.106344,1220.2003,705.5702,AK-OO,0.2732307692307693
AK,OO,16.225206,1219.4476,705.7565,AK-OO,0.2732307692307693
AK,OO,16.072905,1219.7947,704.4246,AK-OO,0.2732307692307693
AK,OO,16.231405,1220.2601,710.83264,AK-OO,0.2732307692307693
AK,OO,16.204252,1219.469,703.26843,AK-OO,0.2732307692307693
AK,OO,15.981645,1219.1033,700.89154,AK-OO,0.2732307692307693
AK,OO,16.227379,1219.5381,702.9233,AK-OO,0.2732307692307693
AK,OO,16.171549,1218.818,695.6485,AK-OO,0.2732307692307693
AK,OO,15.996896,1218.6803,701.76715,AK-OO,0.2732307692307693
AK,OO,16.155151,1218.9332,700.5069,AK-OO,0.2732307692307693
AK,OO,16.195225,1219.894,703.81573,AK-OO,0.2732307692307693
AK,OO,16.243513,1220.3938,709.0615,AK-OO,0.2732307692307693
AK,OO,16.227573,1218.1415,694.5642,AK-OO,0.2732307692307693
AK,OO,16.22386,1219.7761,705.2099,AK-OO,0.2732307692307693
AK,OO,16.22078,1219.2255,703.81696,AK-OO,0.2732307692307693
AK,OO,16.042479,1218.8262,699.1995,AK-OO,0.2732307692307693
AK,OO,16.17118,1219.6086,703.08875,AK-OO,0.2732307692307693
AK,TW,17.149412,1208.3202,663.9795,AK-TW,1.0
AK,TW,17.153784,1207.9886,662.8498,AK-TW,1.0
AK,TW,17.086435,1208.8259,666.41724,AK-TW,1.0
AK,TW,17.10863,1209.0471,666.46533,AK-TW,1.0
AK,TW,17.351452,1208.6132,666.6966,AK-TW,1.0
AK,TW,17.260033,1208.5131,661.55,AK-TW,1.0
AK,TW,17.166632,1208.846,664.35266,AK-TW,1.0
AK,TW,17.24882,1209.1741,669.5041,AK-TW,1.0
AK,TW,17.156385,1207.7814,659.63574,AK-TW,1.0
AK,TW,17.159555,1207.9567,660.33514,AK-TW,1.0
AK,TW,17.369144,1209.4825,669.4127,AK-TW,1.0
AK,TW,17.21836,1207.3287,657.5089,AK-TW,1.0
AK,TW,17.162127,1208.8833,666.2396,AK-TW,1.0
AK,TW,17.353586,1209.1608,669.20337,AK-TW,1.0
AK,TW,17.18943,1208.3542,663.9643,AK-TW,1.0
AK,TW,17.170647,1208.4781,663.69824,AK-TW,1.0
AK,TW,17.159384,1209.0588,665.99615,AK-TW,1.0
AK,TW,17.29001,1209.1263,669.35504,AK-TW,1.0
AK,TW,17.245329,1208.3154,661.81256,AK-TW,1.0
AK,TW,17.268377,1208.2374,662.78375,AK-TW,1.0
AK,TW,17.308016,1208.2755,664.07404,AK-TW,1.0
AK,TW,17.231197,1209.765,671.16925,AK-TW,1.0
AK,TW,16.889252,1208.7584,664.6356,AK-TW,1.0
AK,OO,16.736748,1210.4528,681.0981,AK-OO,0.2732307692307693
AK,TZ,16.6974,1210.7283,677.72736,AK-TZ,1.0
AK,OO,16.714884,1209.7094,675.4786,AK-OO,0.2732307692307693
AK,UA,17.855223,1203.1515,664.1731,AK-UA,0.17844591956267086
AK,UA,17.62138,1202.7723,660.14874,AK-UA,0.17844591956267086
AK,UA,17.962471,1203.9901,669.3961,AK-UA,0.17844591956267086
AK,UA,17.51273,1203.4863,663.46045,AK-UA,0.17844591956267086
AK,UA,17.604515,1202.9786,663.735,AK-UA,0.17844591956267086
AK,UA,17.668943,1203.0665,661.32294,AK-UA,0.17844591956267086
AK,UA,17.585875,1203.8884,667.937,AK-UA,0.17844591956267086
AK,UA,17.533157,1202.4756,661.2095,AK-UA,0.17844591956267086
AK,UA,17.905237,1203.639,664.36566,AK-UA,0.17844591956267086
AK,UA,17.701782,1204.3147,668.53784,AK-UA,0.17844591956267086
AK,UA,17.65207,1203.1476,664.44403,AK-UA,0.17844591956267086
AK,UA,17.700207,1203.4333,665.1863,AK-UA,0.17844591956267086
AK,UA,17.817259,1203.1022,663.36017,AK-UA,0.17844591956267086
AK,UA,17.637798,1204.1022,666.312,AK-UA,0.17844591956267086
AK,UA,17.643724,1202.8125,661.3506,AK-UA,0.17844591956267086
AK,UA,17.610247,1203.5499,664.24695,AK-UA,0.17844591956267086
AK,UA,17.66938,1203.2638,661.83154,AK-UA,0.17844591956267086
AK,UA,17.692986,1202.3468,658.3631,AK-UA,0.17844591956267086
AK,UA,17.57464,1203.3638,667.19696,AK-UA,0.17844591956267086
AK,UA,17.848663,1203.623,668.562,AK-UA,0.17844591956267086
AK,UA,17.655869,1203.0665,666.5058,AK-UA,0.17844591956267086
AK,UA,17.68635,1204.3849,671.11145,AK-UA,0.17844591956267086
AK,UA,17.603476,1203.8552,667.86456,AK-UA,0.17844591956267086
AK,UA,17.628977,1203.6001,669.12897,AK-UA,0.17844591956267086
AK,UA,17.58552,1203.7311,665.24225,AK-UA,0.17844591956267086
AK,UA,17.659998,1203.0634,660.97723,AK-UA,0.17844591956267086
AK,UA,17.634872,1203.3658,666.6545,AK-UA,0.17844591956267086
AK,UA,17.678356,1203.2756,667.4273,AK-UA,0.17844591956267086
AK,UA,17.6179,1203.1823,659.77673,AK-UA,0.17844591956267086
AK,UA,17.666224,1201.5615,657.3461,AK-UA,0.17844591956267086
AK,UA,17.757803,1203.2247,664.00275,AK-UA,0.17844591956267086
AK,UA,17.533659,1203.1985,661.9089,AK-UA,0.17844591956267086
AK,UA,17.562378,1202.65,658.31744,AK-UA,0.17844591956267086
AK,UA,17.697418,1203.9606,668.9256,AK-UA,0.17844591956267086
AK,UA,17.72919,1202.9476,664.3027,AK-UA,0.17844591956267086
AK,US,17.519695,1209.9053,698.6627,AK-US,0.19053934571175954
AK,US,17.401693,1209.5636,696.21747,AK-US,0.19053934571175954
AK,US,17.345945,1209.3195,693.99396,AK-US,0.19053934571175954
AK,US,17.561312,1209.0289,691.3265,AK-US,0.19053934571175954
AK,US,17.543304,1209.7472,695.58606,AK-US,0.19053934571175954
AK,US,17.485622,1209.0781,695.0315,AK-US,0.19053934571175954
AK,US,17.566332,1210.183,700.7805,AK-US,0.19053934571175954
AK,US,17.479393,1210.3923,700.3881,AK-US,0.19053934571175954
AK,US,17.548885,1209.2646,693.5223,AK-US,0.19053934571175954
AK,US,17.567457,1209.858,697.709,AK-US,0.19053934571175954
AK,US,17.486217,1209.0487,693.06226,AK-US,0.19053934571175954
AK,US,17.346306,1210.6317,700.83606,AK-US,0.19053934571175954
AK,US,17.472559,1210.1344,698.12036,AK-US,0.19053934571175954
AK,US,17.527767,1209.7814,696.53156,AK-US,0.19053934571175954
AK,US,17.519741,1209.4506,695.92084,AK-US,0.19053934571175954
AK,US,17.504839,1210.1046,698.50073,AK-US,0.19053934571175954
AK,US,17.558622,1209.6813,694.24567,AK-US,0.19053934571175954
AK,US,17.494535,1209.8645,697.07623,AK-US,0.19053934571175954
AK,US,17.639175,1209.7969,698.0859,AK-US,0.19053934571175954
AK,US,17.438192,1209.8439,699.0785,AK-US,0.19053934571175954
AK,US,17.548298,1210.0334,698.7705,AK-US,0.19053934571175954
AK,US,17.494467,1209.4435,694.6552,AK-US,0.19053934571175954
AK,US,17.605106,1210.8032,700.1779,AK-US,0.19053934571175954
AK,US,17.54953,1209.2648,695.8989,AK-US,0.19053934571175954
AK,US,17.486774,1209.8685,698.3087,AK-US,0.19053934571175954
AK,US,17.40384,1209.0177,691.1536,AK-US,0.19053934571175954
AK,US,17.378128,1209.9679,697.88855,AK-US,0.19053934571175954
AK,US,17.496521,1209.4056,693.9819,AK-US,0.19053934571175954
AK,US,17.376661,1210.0504,699.48596,AK-US,0.19053934571175954
AK,US,17.317513,1210.0638,699.1598,AK-US,0.19053934571175954
AK,US,17.481693,1209.3942,694.33997,AK-US,0.19053934571175954
AK,US,17.458227,1209.4469,693.8507,AK-US,0.19053934571175954
AK,US,17.398605,1209.8501,698.7569,AK-US,0.19053934571175954
AK,VX,20.284624,1195.6355,657.8887,AK-VX,1.0
AK,VX,20.345354,1195.1886,652.97943,AK-VX,1.0
AK,VX,20.273918,1195.9214,656.55743,AK-VX,1.0
AK,VX,20.264494,1194.9258,650.59045,AK-VX,1.0
AK,WN,20.035288,1199.6139,657.7078,AK-WN,0.09932375316990703
AK,WN,20.209707,1199.5422,660.18005,AK-WN,0.09932375316990703
AK,WN,20.033772,1200.2052,661.0874,AK-WN,0.09932375316990703
AK,WN,20.001526,1199.1366,658.2118,AK-WN,0.09932375316990703
AK,WN,19.931814,1200.6227,663.7433,AK-WN,0.09932375316990703
AK,WN,20.105427,1198.8838,655.17035,AK-WN,0.09932375316990703
AK,WN,20.056145,1199.3033,654.4199,AK-WN,0.09932375316990703
AK,WN,19.950155,1199.6017,658.12933,AK-WN,0.09932375316990703
AK,WN,20.06631,1200.5063,663.02075,AK-WN,0.09932375316990703
AK,WN,20.236801,1199.1608,657.62506,AK-WN,0.09932375316990703
AK,WN,20.080694,1199.759,661.1459,AK-WN,0.09932375316990703
AK,WN,20.057209,1200.7596,663.1835,AK-WN,0.09932375316990703
AK,WN,20.16899,1200.6716,664.07794,AK-WN,0.09932375316990703
AK,WN,20.104565,1199.9514,662.2405,AK-WN,0.09932375316990703
AK,WN,19.968588,1200.2642,659.92303,AK-WN,0.09932375316990703
AK,WN,20.041782,1201.2267,667.41595,AK-WN,0.09932375316990703
AK,WN,20.058147,1199.333,658.5859,AK-WN,0.09932375316990703
AK,WN,20.011583,1200.1409,662.78064,AK-WN,0.09932375316990703
AK,WN,20.167938,1200.5433,667.1368,AK-WN,0.09932375316990703
AK,WN,19.978512,1199.3284,656.8697,AK-WN,0.09932375316990703
AK,WN,20.041126,1201.3456,668.947,AK-WN,0.09932375316990703
AK,WN,20.231665,1199.997,663.46625,AK-WN,0.09932375316990703
AK,WN,20.12855,1200.9661,667.66425,AK-WN,0.09932375316990703
AK,WN,19.976227,1200.7549,665.7266,AK-WN,0.09932375316990703
AK,WN,20.0598,1200.4454,663.3079,AK-WN,0.09932375316990703
AK,WN,19.939684,1200.0225,662.51855,AK-WN,0.09932375316990703
AK,WN,20.114014,1200.0619,662.03424,AK-WN,0.09932375316990703
AK,WN,20.157982,1200.2554,665.2038,AK-WN,0.09932375316990703
AK,WN,19.912731,1200.2269,661.1922,AK-WN,0.09932375316990703
AK,WN,20.020294,1200.1666,662.71893,AK-WN,0.09932375316990703
AK,WN,19.866446,1200.9288,665.53784,AK-WN,0.09932375316990703
AK,WN,20.174639,1199.6628,659.8143,AK-WN,0.09932375316990703
AK,WN,19.912197,1199.9271,660.21014,AK-WN,0.09932375316990703
AK,WN,20.053173,1200.3041,663.60297,AK-WN,0.09932375316990703
AK,WN,20.00486,1200.7203,662.04565,AK-WN,0.09932375316990703
AK,WN,20.120321,1200.825,666.86176,AK-WN,0.09932375316990703
AK,XE,16.310213,1203.5557,603.27075,AK-XE,0.6282051282051283
AK,,16.239948,1204.6177,604.83093,AK-nan,
AK,XE,16.28447,1204.463,612.23486,AK-XE,0.6282051282051283
AK,XE,16.102768,1204.3289,608.16644,AK-XE,0.6282051282051283
AK,XE,16.143408,1204.0127,607.3968,AK-XE,0.6282051282051283
AK,XE,16.345974,1204.566,609.7911,AK-XE,0.6282051282051283
AK,XE,16.149145,1204.355,606.5115,AK-XE,0.6282051282051283
AK,XE,16.278925,1204.1307,606.37634,AK-XE,0.6282051282051283
AK,XE,16.257421,1203.4012,604.2921,AK-XE,0.6282051282051283
AK,XE,16.223953,1203.7615,601.3637,AK-XE,0.6282051282051283
AK,XE,16.310911,1203.622,604.11444,AK-XE,0.6282051282051283
AK,XE,16.14299,1204.8574,610.35065,AK-XE,0.6282051282051283
AK,XE,16.109934,1203.5104,600.96484,AK-XE,0.6282051282051283
AK,XE,16.261662,1202.8326,600.02954,AK-XE,0.6282051282051283
AK,XE,16.266893,1203.4547,600.25116,AK-XE,0.6282051282051283
AK,XE,16.34506,1203.3319,602.5444,AK-XE,0.6282051282051283
AK,XE,16.098486,1204.6483,610.2476,AK-XE,0.6282051282051283
AK,XE,16.26243,1202.7603,599.79614,AK-XE,0.6282051282051283
AK,XE,16.24453,1204.3871,610.75775,AK-XE,0.6282051282051283
AK,XE,16.2738,1203.4115,600.1247,AK-XE,0.6282051282051283
AK,XE,16.288328,1204.2423,603.7565,AK-XE,0.6282051282051283
AK,XE,16.1572,1204.6794,608.3168,AK-XE,0.6282051282051283
AK,XE,16.302406,1203.6328,602.183,AK-XE,0.6282051282051283
AK,XE,16.203236,1204.0823,606.03937,AK-XE,0.6282051282051283
AK,XE,16.365887,1203.7582,605.45715,AK-XE,0.6282051282051283
AK,XE,16.204437,1203.134,601.4839,AK-XE,0.6282051282051283
AK,XE,16.265623,1204.3304,609.7005,AK-XE,0.6282051282051283
AK,,16.325748,1204.003,607.08496,AK-nan,
AK,XE,16.240776,1203.0603,600.12317,AK-XE,0.6282051282051283
AK,XE,16.182453,1204.8157,610.9812,AK-XE,0.6282051282051283
AK,YV,15.759613,1213.5399,658.4496,AK-YV,1.0
AK,YV,15.860499,1213.7351,657.1624,AK-YV,1.0
AK,YV,15.958326,1214.7141,664.54846,AK-YV,1.0
AK,AA,16.102362,1214.2488,661.8849,AK-AA,0.1480082417582418
AK,YV,15.924529,1214.41,661.3294,AK-YV,1.0
AK,YV,15.880682,1213.675,657.11194,AK-YV,1.0
AK,OO,15.866758,1213.1818,656.05457,AK-OO,0.2732307692307693
AK,YV,15.917733,1214.9419,664.1395,AK-YV,1.0
AK,F9,16.088106,1214.3638,660.19904,AK-F9,1.0
AK,YV,15.80093,1214.349,662.5842,AK-YV,1.0
AK,YV,15.963524,1214.0298,659.1391,AK-YV,1.0
AK,YV,16.027115,1214.3065,659.3358,AK-YV,1.0
AK,YV,15.850684,1214.3362,663.59406,AK-YV,1.0
AK,YV,15.974531,1214.162,660.69165,AK-YV,1.0
AK,YV,16.015724,1213.322,656.23663,AK-YV,1.0
AL,F9,15.902046,1214.4341,664.0654,AL-F9,1.0
AK,YV,15.936215,1214.7307,664.1152,AK-YV,1.0
AK,YV,15.89431,1214.7498,663.7924,AK-YV,1.0
AK,YV,15.7885065,1213.6771,653.1575,AK-YV,1.0
AK,YV,16.051355,1213.9497,656.8171,AK-YV,1.0
AK,YV,15.95589,1214.4939,661.2983,AK-YV,1.0
AK,OO,15.921001,1213.7814,657.66064,AK-OO,0.2732307692307693
AK,YV,15.997694,1213.8397,660.6432,AK-YV,1.0
AK,YV,15.873669,1214.603,661.89215,AK-YV,1.0
AK,YV,15.97434,1214.207,662.31024,AK-YV,1.0
AL,AQ,17.933678,1196.2429,617.79376,AL-AQ,1.0
AL,9E,17.656906,1195.6132,613.15985,AL-9E,1.0
AL,9E,17.930002,1195.2816,612.1594,AL-9E,1.0
AL,AQ,17.770351,1194.6609,608.9975,AL-AQ,1.0
AL,9E,17.99043,1196.0564,616.4601,AL-9E,1.0
AL,AQ,17.876402,1195.7925,617.08887,AL-AQ,1.0
AL,9E,17.875546,1195.2367,613.021,AL-9E,1.0
AL,9E,18.07605,1196.4465,621.28625,AL-9E,1.0
AL,AQ,17.812141,1195.6312,611.99866,AL-AQ,1.0
AL,9E,17.774715,1195.7578,614.33,AL-9E,1.0
AL,AQ,17.773783,1195.387,611.85645,AL-AQ,1.0
AL,9E,17.854137,1195.6653,612.1069,AL-9E,1.0
AL,AA,18.549915,1205.5693,657.02765,AL-AA,0.17920997920997925
AL,AA,18.388615,1205.8927,657.4504,AL-AA,0.17920997920997925
AL,AA,18.427914,1206.0554,655.59,AL-AA,0.17920997920997925
AL,AA,18.49954,1204.9253,651.5228,AL-AA,0.17920997920997925
AL,AA,18.487337,1205.535,655.19556,AL-AA,0.17920997920997925
AL,AA,18.443613,1205.3429,653.57886,AL-AA,0.17920997920997925
AL,AA,18.477587,1204.9568,653.4299,AL-AA,0.17920997920997925
AL,AA,18.665096,1205.0514,654.41907,AL-AA,0.17920997920997925
AL,AA,18.51156,1205.5165,656.2176,AL-AA,0.17920997920997925
AL,AA,18.436996,1204.8607,650.7208,AL-AA,0.17920997920997925
AL,AA,18.600397,1205.2977,653.15643,AL-AA,0.17920997920997925
AL,AA,18.60681,1205.522,654.49286,AL-AA,0.17920997920997925
AL,AA,18.404512,1205.9579,658.3231,AL-AA,0.17920997920997925
AL,AA,18.536081,1205.4877,656.09326,AL-AA,0.17920997920997925
AL,AA,18.41091,1205.987,660.0696,AL-AA,0.17920997920997925
AL,AA,18.5626,1205.644,657.51904,AL-AA,0.17920997920997925
AL,AA,18.412596,1205.5048,656.10474,AL-AA,0.17920997920997925
AL,AA,18.54721,1204.9017,652.07135,AL-AA,0.17920997920997925
AL,AA,18.538092,1205.4617,656.0218,AL-AA,0.17920997920997925
AL,AA,18.478859,1205.5074,655.12445,AL-AA,0.17920997920997925
AL,AA,18.351381,1205.71,654.98914,AL-AA,0.17920997920997925
AL,AA,18.501945,1204.9841,651.5666,AL-AA,0.17920997920997925
AL,AA,18.360996,1205.509,653.4388,AL-AA,0.17920997920997925
AL,AA,18.419842,1205.2902,656.18384,AL-AA,0.17920997920997925
AL,AA,18.419765,1204.992,651.00336,AL-AA,0.17920997920997925
AL,AA,18.495655,1205.4454,654.63275,AL-AA,0.17920997920997925
AL,AA,18.442219,1205.3247,653.2686,AL-AA,0.17920997920997925
AL,AA,18.669964,1204.6544,652.0221,AL-AA,0.17920997920997925
AL,AA,18.576885,1204.9834,655.2924,AL-AA,0.17920997920997925
AL,AA,18.44772,1205.2118,652.7975,AL-AA,0.17920997920997925
AL,AA,18.44993,1205.3209,656.6969,AL-AA,0.17920997920997925
AL,AA,18.474733,1204.5896,649.48596,AL-AA,0.17920997920997925
AL,AA,18.447695,1205.0681,651.45135,AL-AA,0.17920997920997925
AL,AQ,18.890411,1199.145,656.7892,AL-AQ,1.0
AL,AQ,18.80532,1198.9879,654.8377,AL-AQ,1.0
AL,AQ,18.843317,1199.1713,659.53204,AL-AQ,1.0
AL,9E,18.901628,1200.6128,665.0521,AL-9E,1.0
AL,9E,18.950155,1199.5466,659.95685,AL-9E,1.0
AL,AS,18.918234,1211.4529,727.58014,AL-AS,0.6696832579185522
AL,AA,18.87005,1211.8412,727.82904,AL-AA,0.17920997920997925
AL,AS,18.893051,1211.8159,729.24493,AL-AS,0.6696832579185522
AL,AS,18.767944,1210.7153,722.9593,AL-AS,0.6696832579185522
AL,AS,18.76289,1211.4128,725.10736,AL-AS,0.6696832579185522
AL,AS,18.805578,1211.7034,728.44415,AL-AS,0.6696832579185522
AL,AS,18.776287,1212.1898,733.70966,AL-AS,0.6696832579185522
AL,AS,18.876934,1210.3431,719.53894,AL-AS,0.6696832579185522
AL,AS,18.822165,1212.0975,733.69385,AL-AS,0.6696832579185522
AL,AA,18.897202,1210.678,725.4155,AL-AA,0.17920997920997925
AL,AA,18.74319,1210.7438,719.7413,AL-AA,0.17920997920997925
AL,AS,18.733137,1210.7755,722.20197,AL-AS,0.6696832579185522
AL,AS,18.762701,1210.4143,720.1236,AL-AS,0.6696832579185522
AL,AS,18.821632,1211.3451,726.09827,AL-AS,0.6696832579185522
AL,AA,18.891943,1211.6558,727.27966,AL-AA,0.17920997920997925
AL,AS,18.756418,1211.493,728.1807,AL-AS,0.6696832579185522
AL,AA,18.860846,1211.3002,726.85583,AL-AA,0.17920997920997925
AL,AS,18.809204,1211.7974,727.83295,AL-AS,0.6696832579185522
AL,AS,18.725626,1210.9738,722.8993,AL-AS,0.6696832579185522
AL,AS,18.707777,1210.6527,725.6689,AL-AS,0.6696832579185522
AL,AA,18.762127,1211.0137,722.8349,AL-AA,0.17920997920997925
AL,AS,18.77467,1211.0078,724.93805,AL-AS,0.6696832579185522
AL,AS,18.859665,1210.7631,723.23346,AL-AS,0.6696832579185522
AL,AS,18.755514,1211.5245,728.2525,AL-AS,0.6696832579185522
AL,AA,18.746267,1212.5825,733.5711,AL-AA,0.17920997920997925
AL,AA,18.710047,1211.7894,729.1294,AL-AA,0.17920997920997925
AL,AS,18.752813,1210.9335,723.10645,AL-AS,0.6696832579185522
AL,AS,18.926025,1210.2277,718.6648,AL-AS,0.6696832579185522
AL,AA,18.860706,1211.7549,728.24023,AL-AA,0.17920997920997925
AL,AS,18.964653,1212.4072,735.0673,AL-AS,0.6696832579185522
AL,AS,18.8401,1211.1038,722.40845,AL-AS,0.6696832579185522
AL,AS,18.765385,1212.265,733.28265,AL-AS,0.6696832579185522
AL,AS,18.730755,1210.9319,722.22815,AL-AS,0.6696832579185522
AL,AS,18.839218,1211.7113,727.6473,AL-AS,0.6696832579185522
AL,B6,21.5541,1191.1077,671.3672,AL-B6,1.0
AL,DH,21.386377,1191.3961,673.5922,AL-DH,1.0
AL,B6,21.547766,1190.7961,670.857,AL-B6,1.0
AL,B6,21.550995,1190.1666,666.2139,AL-B6,1.0
AL,DH,21.294725,1190.4686,664.1287,AL-DH,1.0
AL,B6,21.462473,1190.8475,668.6552,AL-B6,1.0
AL,B6,21.352936,1191.2562,672.0032,AL-B6,1.0
AL,B6,21.541403,1190.2358,667.3176,AL-B6,1.0
AL,DH,21.422094,1190.4181,667.5666,AL-DH,1.0
AL,DH,21.44155,1190.6692,668.79114,AL-DH,1.0
AL,DH,21.343307,1191.1871,669.8412,AL-DH,1.0
AL,B6,21.493975,1191.8029,675.8801,AL-B6,1.0
AL,B6,21.57128,1190.7853,668.67975,AL-B6,1.0
AL,B6,21.510397,1190.451,667.3829,AL-B6,1.0
AL,B6,21.559633,1191.0531,671.4749,AL-B6,1.0
AL,DH,21.460777,1190.7075,666.929,AL-DH,1.0
AL,B6,21.606691,1190.8243,669.4359,AL-B6,1.0
AL,B6,21.480099,1191.7982,674.6196,AL-B6,1.0
AL,B6,21.438179,1190.0104,661.8826,AL-B6,1.0
AL,DH,21.360918,1190.1759,661.7318,AL-DH,1.0
AL,B6,21.466085,1191.468,670.2868,AL-B6,1.0
AL,DH,21.48091,1190.3145,663.4453,AL-DH,1.0
AL,B6,21.43757,1190.0863,661.4615,AL-B6,1.0
AL,DH,21.615246,1190.5323,667.6509,AL-DH,1.0
AL,DH,21.364939,1190.9567,672.5183,AL-DH,1.0
AL,B6,21.594933,1190.4702,665.69196,AL-B6,1.0
AL,DH,21.43953,1191.2244,671.0537,AL-DH,1.0
AL,DH,21.35777,1191.2133,672.3254,AL-DH,1.0
AL,DH,21.490715,1190.0673,661.29816,AL-DH,1.0
AL,DH,21.628117,1190.5516,668.9682,AL-DH,1.0
AL,B6,21.45289,1190.7461,667.12103,AL-B6,1.0
AL,B6,21.50087,1190.6431,668.30414,AL-B6,1.0
AL,DL,21.646778,1202.0815,713.12604,AL-DL,0.18167761886354855
AL,CO,21.627678,1201.692,709.50104,AL-CO,0.41357466063348425
AL,CO,21.927948,1200.6511,702.75287,AL-CO,0.41357466063348425
AL,CO,21.573675,1201.7308,712.6189,AL-CO,0.41357466063348425
AL,DL,21.610312,1201.6364,709.75775,AL-DL,0.18167761886354855
AL,DL,21.640564,1201.9104,712.3751,AL-DL,0.18167761886354855
AL,CO,21.587313,1202.1312,711.08435,AL-CO,0.41357466063348425
AL,CO,21.724157,1201.6444,710.54974,AL-CO,0.41357466063348425
AL,CO,21.825878,1201.5642,711.6161,AL-CO,0.41357466063348425
AL,CO,21.697332,1201.7645,710.13043,AL-CO,0.41357466063348425
AL,CO,21.719755,1201.6272,708.81714,AL-CO,0.41357466063348425
AL,DL,21.649773,1201.7922,711.7776,AL-DL,0.18167761886354855
AL,CO,21.714521,1202.7687,718.4562,AL-CO,0.41357466063348425
AL,CO,21.728052,1201.8967,710.4101,AL-CO,0.41357466063348425
AL,CO,21.778347,1201.2483,709.16455,AL-CO,0.41357466063348425
AL,CO,21.613144,1201.0327,706.0574,AL-CO,0.41357466063348425
AL,CO,21.768745,1201.607,705.29956,AL-CO,0.41357466063348425
AL,DL,21.684317,1201.9292,710.14575,AL-DL,0.18167761886354855
AL,DL,21.566116,1203.3195,720.9033,AL-DL,0.18167761886354855
AL,CO,21.565325,1202.0673,713.31305,AL-CO,0.41357466063348425
AL,CO,21.840048,1202.0671,714.42975,AL-CO,0.41357466063348425
AL,CO,21.569328,1201.3142,707.47296,AL-CO,0.41357466063348425
AL,CO,21.678383,1201.6196,711.1947,AL-CO,0.41357466063348425
AL,DL,21.765898,1201.268,705.0835,AL-DL,0.18167761886354855
AL,CO,21.583801,1202.1691,711.60236,AL-CO,0.41357466063348425
AL,CO,21.67516,1201.5428,709.12555,AL-CO,0.41357466063348425
AL,CO,21.660484,1201.0734,704.5039,AL-CO,0.41357466063348425
AL,CO,21.766724,1201.8846,712.16565,AL-CO,0.41357466063348425
AL,CO,21.848362,1201.0026,705.0719,AL-CO,0.41357466063348425
AL,DL,21.691944,1201.6561,712.5036,AL-DL,0.18167761886354855
AL,CO,21.551086,1201.7966,712.0633,AL-CO,0.41357466063348425
AL,CO,21.844439,1201.0273,708.0151,AL-CO,0.41357466063348425
AL,DL,21.575977,1201.92,711.09143,AL-DL,0.18167761886354855
AL,CO,21.62647,1201.1486,707.38513,AL-CO,0.41357466063348425
AL,CO,21.701447,1201.7766,710.0292,AL-CO,0.41357466063348425
AL,DH,20.025915,1212.0321,642.2764,AL-DH,1.0
AL,AQ,20.13446,1211.3308,638.0858,AL-AQ,1.0
AL,DH,20.048376,1212.4644,645.7583,AL-DH,1.0
